,X_1,X_2,X_3,X_4,X_5,X_6,X_7,X_8,Y
56,3.9441316205205306,4.922820604745175,2.8869334700940046,1.1457136108087231,0,1,1,3,0
57,3.117879192246264,2.9695132772614308,3.4980746795771034,1.418628682880576,1,0,1,1,3
58,2.156699147445717,4.1994131232533825,4.523696938637255,4.214888108471001,1,0,0,2,3
59,5.163140527667078,3.154181983401339,4.67637214646384,-3.8814066094422586,1,1,2,0,1
60,1.132339564164905,3.7731110238375596,1.9561037685020608,6.729556640101777,1,0,0,3,3
61,0.5646063254394047,1.1419102228465317,-1.4232272829976473,2.2142719946483376,0,0,2,2,2
62,3.6424110931738465,4.141858986787826,1.49102194073152,3.549428467370199,1,1,2,2,2
63,3.4421720837991625,2.3442162563536506,0.17979574503753018,3.0169258414773377,1,0,2,2,3
64,4.082404502340673,5.041203379964238,5.942860608386827,-3.480116170809067,1,1,3,0,1
65,1.7793368338618647,4.38308263506453,-0.03437560931956782,4.4418101931015155,0,1,2,3,0
66,-15.560076042314241,-17.700518445895813,3.891604546140778,-73.21609209912728,0,1,0,0,0
67,3.1510073627206294,3.3486252648155768,-1.8463567063389315,4.9933613742296865,0,1,2,3,0
68,2.666159925258174,3.5861028398795347,-1.2710029629227517,5.626024880231949,0,1,1,3,0
69,5.301156188324659,0.429083532570663,-0.8058535028172852,3.2039740840378084,1,0,1,1,3
70,3.3132718108699533,1.8829552280572774,1.5924478652557714,3.8527257729069966,1,0,0,1,3
71,3.022393407823839,1.0503035741101867,2.453722725033214,1.859748192003826,0,1,0,0,0
72,1.5194237852537051,4.338994473246451,2.3939581520744526,5.687156895630217,1,0,0,3,3
73,4.263197675377175,2.262774402180639,2.762352619647624,-3.190008631740751,1,1,2,0,1
74,2.0868443452966994,3.4966597877944583,1.221035183632897,3.5445127371349523,0,0,0,3,0
75,-11.685630774399066,-13.293104899467767,2.154819447219774,-54.98534947310892,0,1,1,2,0
76,4.405710279123611,1.0544026060512448,-0.4304299182432142,4.08681366137593,1,0,1,1,3
77,0.9616274520672827,2.5565046837701444,0.2096037353489563,1.1060974401881163,1,1,3,1,2
78,6.423496649745695,4.306450040103197,-2.8951385274963553,4.131317713018931,1,1,3,3,2
79,1.1442035872547656,6.03625979527876,0.25949487018803274,6.551952587560894,1,0,2,3,3
80,2.9003689387559084,4.863555549603893,4.448294294890259,-3.473326584052689,1,1,3,1,1
81,2.8888073283773403,2.2603394091097666,2.8884880832993725,-2.9348381652408877,1,1,3,0,1
82,4.932502007554588,2.576510712918829,-1.7457455278131175,4.505980190519543,1,1,3,2,2
83,1.0868381465560613,2.028360296843269,2.6995334862189586,2.332213318691431,0,1,0,1,0
84,3.0503365783345733,3.5012348167891476,1.226120511932566,2.2819057355070624,1,1,2,1,2
85,5.676370327667927,3.953878359469051,0.5694201397733524,4.390083936183435,1,1,2,2,2
86,2.4647953860931144,3.0342611315371135,1.7534787697631575,2.358038082928166,0,0,1,2,0
87,1.9211161677526238,6.716676922432456,1.1466092014155425,2.869916538233615,1,0,2,3,3
88,3.969901757793657,0.29408691010789445,-0.274668986271534,4.294405958516634,1,0,1,1,3
89,4.670930239002342,3.8182857152451195,4.80084717122864,-3.6941761057276974,1,1,2,0,1
90,1.8305726228781174,2.0900250754382803,2.2936247460451495,-3.397888118674646,1,1,3,0,1
91,4.805354804222942,4.022006228735899,1.7848033926143434,-1.226551392730402,1,1,3,1,1
92,2.917379655317325,3.9774908371287214,0.8979689963906584,2.300958965624807,1,1,3,2,2
93,2.4677403223036047,2.475272128725914,4.663661796261172,-3.93271062500355,1,1,2,0,1
94,0.9863426880232775,3.2733267734984075,1.756476055034262,2.2928056238217702,1,1,2,1,2
95,2.6608539817986356,2.6786925814160623,3.5426952445161213,3.3091653707373156,1,0,0,1,3
96,4.676541160429032,2.7725212401300454,3.581221494675962,2.2620986003737373,1,0,0,1,3
97,2.63581591354078,2.7986270403085047,1.07904414971854,-0.37983017815960096,1,1,3,1,1
98,2.824223812664739,3.3436785493049586,-0.4683789223576514,1.6040510696143935,1,0,3,3,2
99,5.195163598793986,0.6561594440839413,-1.3829004644514293,4.346447321108273,1,0,2,1,3
100,1.2347459150133322,2.853397381990409,0.13746210705018025,1.1277146633221875,1,1,3,2,2
101,2.158968345922937,3.7085973275917232,1.3474982059905725,3.095882563614076,0,1,1,3,0
102,2.101505731295017,3.0059876853740697,0.8640291919452419,1.90315640218291,1,0,2,2,2
103,1.7314098994411848,1.4987561078030764,1.2884638723296413,-2.735997387960712,1,1,3,0,1
104,1.0676172887212931,2.758684444918125,1.9863812769751261,1.6428525821829547,1,1,2,1,2
105,2.3239972530844875,4.349355303821093,1.0071155268938046,4.97950131408432,1,0,2,3,3
106,1.5490839141977615,4.289756747100263,3.660530270589921,-2.7439409853641945,1,1,3,1,1
107,2.2857255339592033,5.281727746602925,3.6066107478624296,2.517622762278832,1,0,1,3,3
108,3.2455049294685026,4.3837435262676605,2.131016838560088,3.1823263614242285,1,1,2,1,2
109,1.3621710880142415,2.126918232889974,0.6082398885896001,4.042171165227534,0,0,0,2,0
110,0.9681312802158448,1.836621615565388,-1.8856936228129124,5.5833295219297705,0,1,2,3,0
111,4.825588714835002,4.172807769711126,1.3536070205124007,2.0086451552208127,0,1,1,2,0
112,3.363543594094664,2.999801495067967,2.963619594460038,-3.0052357482939898,1,1,3,0,1
113,3.627180090622578,2.5148668087121275,1.283321284650108,3.851246372037355,1,0,1,2,2
114,3.110636812944148,2.7437637563604507,4.954643371806152,-3.651631097560384,1,1,2,0,1
115,6.218814616063074,5.724745305478098,2.7749543190098365,0.24524732745616618,0,1,2,2,0
116,4.451541369489007,2.1566503874415694,-1.1474000301487897,3.033280539900067,1,1,2,1,2
117,2.0123046571641936,5.0525818736614205,3.1958098222881737,2.9650728712971417,1,0,1,3,3
118,-2.8882841202810194,-3.285596176329385,-0.4505731196187094,-13.590478323105302,0,1,0,2,0
119,3.9966796166140677,1.8613044222385176,1.7469462569898395,0.7572313082973681,1,0,1,1,3
120,2.162428402038358,6.740485007163446,6.095316608091956,-0.2399004980065529,0,0,1,3,0
121,2.728259534248622,1.7492474919128647,-2.0891867505501085,6.2042818458652995,0,1,1,3,0
122,-0.030877277678700743,1.5804937734559574,1.1329932178008895,4.329976774145094,0,0,0,2,0
123,2.7178747194486155,1.044111961832405,0.07863511610326016,3.478420267862421,0,1,1,1,0
124,3.1846775061062975,3.4377879558730147,2.644444899020647,4.502897957959956,1,0,0,2,3
125,4.843254733785654,1.404566071147974,0.7778237231092073,1.825036370096473,1,0,1,1,3
126,5.589197388728467,-1.0693915991781076,-2.6450503828079555,3.40470119007546,1,0,2,0,3
127,3.0133128879705224,2.9674094187358446,4.21763291675159,2.435897320080412,1,0,0,1,3
128,0.37596486205435475,0.8701447307291126,-0.7076116808734145,5.765372133669219,0,0,0,2,0
129,1.1460661645942565,2.555938663436883,-0.5113279651409358,4.0596070208624635,0,0,1,3,3
130,3.5592571511259052,1.382480168712682,-2.7593105446517425,3.9844744790519764,1,1,3,2,2
131,-1.896189043996003,-2.157028606986481,4.613418099152133,-8.922292622801294,1,1,2,0,1
132,3.124254311326011,1.834935881075804,1.317585067898866,4.066527420089742,1,0,0,1,3
133,2.9284933337108723,1.1693161393606386,1.8157337336618733,-2.8367159132919704,1,1,3,0,1
134,1.4699697367400557,4.289726321791963,2.8615370876675383,2.6036964101579656,1,1,3,1,2
135,1.7002044988626146,5.341746655650526,3.033433326501696,2.3428855307582217,1,1,2,2,2
136,-0.16216170548912245,2.592509895147818,0.588200891866549,1.7853386066300034,1,0,2,2,2
137,3.3339467210482163,5.022171570811565,3.0637929383527855,-1.561559795983316,1,1,3,1,1
138,3.2167566406883927,2.44814263085554,0.08905556736381616,3.5500222162380464,1,0,2,3,3
139,5.060460140155751,4.712960125518278,0.95419331199292,3.609408973408752,0,1,1,3,0
140,3.065926678555797,2.5825237392060942,1.9154400334366612,1.5529296159318706,0,1,1,1,0
141,3.4808816695629785,2.379062509254648,2.5762628121302162,-2.687328127220927,1,1,3,0,1
142,3.139133965084112,1.6402481628577765,-1.8778954579780525,5.3709713840287865,0,1,1,2,0
143,2.1085853786455795,3.1870319598281736,1.541876128715331,3.502225470222052,1,1,2,1,2
144,4.066139850446058,4.078655612807348,5.393089214233344,-3.7398021384559286,1,1,2,0,1
145,5.400112291847849,1.3767781977244145,2.4800245581254647,0.6064481113265572,0,1,0,0,0
146,7.121461755117202,5.279423797862519,0.4226603726758411,2.880854854231613,0,1,1,3,0
147,2.170219683856341,4.0617527693679945,2.8195864660595453,3.015971730007058,1,0,1,3,3
148,3.6467280048354707,2.3607393923984956,-1.4363868977679808,4.563819450848982,1,1,3,2,2
149,4.581684692889702,1.6352401176694848,-0.7256571324317269,1.9552645271008897,1,0,2,2,3
150,-8.807242346863868,-10.018765666324649,2.7196158003515833,-41.441434158403595,1,0,0,1,3
151,2.8595129747519414,1.673370018740822,-0.7899242342323802,4.038415324893136,0,1,1,2,0
152,1.7038388223569978,2.844636703780227,4.010743801726743,-3.3607031018221845,1,1,2,0,1
153,3.898405788027283,4.3020608698967715,3.8941568193430673,0.3901281846734994,0,1,1,1,0
154,4.507003528549931,2.28716702578437,2.5097253887760336,0.9085588642462294,0,1,1,0,0
155,-0.09711044143249259,3.7066334866054214,2.194888154830055,2.502855996609414,1,1,2,1,2
156,4.360347270738549,2.624870266376167,-3.529539157969029,4.908688600779541,1,1,3,3,2
157,2.9424205786936133,3.289337611991944,2.882518927770439,2.4791324619215755,1,0,1,2,3
158,0.8287505965792281,4.644102124737623,5.028911037725913,-3.665565552041106,1,1,3,0,1
159,2.172639643261543,2.5241158310549117,1.07863531890469,5.885992217108759,1,0,0,2,3
160,2.1631127655652205,3.5781672639602116,4.274179293378209,-3.55416879053214,1,1,3,0,1
161,1.8598586052707737,4.794557071667889,3.6323294539465576,-1.44927112781191,1,1,3,1,1
162,2.8384134742472797,2.0206168821658355,3.5264044925484543,-4.010348031377503,1,1,3,0,1
163,4.254317371677377,3.650148327301208,2.472430784607092,2.528496926331905,1,0,1,2,3
164,1.85673718947083,2.7322440040123306,2.5451081166604235,1.433401473402596,0,1,1,1,0
165,4.83626669799183,4.430579031136082,0.9134646200700415,3.381211528108025,1,1,3,2,2
166,2.703916763500568,4.706587706246795,1.27360962739704,4.752904363972926,1,0,2,3,3
167,2.084627940443299,3.337486715121546,2.676039838434759,2.687649006186033,1,0,1,2,3
168,4.590045488176153,3.707822384764322,2.0816039158868533,-0.7099453149148371,1,1,3,1,1
169,2.8310271538779106,4.654368022358632,2.5487132300707747,-1.3200219302996032,1,1,3,1,1
170,-15.50608034657436,-17.639095107999285,1.0229236795935732,-72.9620217577294,1,1,3,0,1
171,5.107057214760486,-1.388954210228964,-2.868316401001101,5.2033951812361305,1,0,1,0,3
172,2.5410037254951097,2.491055192444448,3.2951153973704668,-3.331407976464412,1,1,2,0,1
173,1.9218618600930746,3.8732833024625304,0.41725250693239685,3.9845099665563515,0,0,1,3,0
174,3.8133723153065473,2.0966100961903837,-0.5131283102145314,4.211681880360462,0,1,1,2,0
175,2.8910093023575865,2.5607721848356366,3.107297222076758,-3.2769320642721222,1,1,3,0,1
176,2.8267469790006703,2.079385258183584,-0.07278611608915309,5.3406197504375,1,0,1,2,3
177,2.1903062965749096,1.967871358315565,3.6057218719715203,-4.540014786358274,1,1,3,0,1
178,5.730025508848531,1.4881535077436876,-2.6126498829070663,3.313703057979939,1,1,3,1,2
179,3.481242233631997,2.7982782827943087,-0.3774723020578786,4.91289467885093,1,1,3,1,2
180,1.7520416588855228,3.9684296099847143,1.3519372414480177,4.1393670889202205,1,0,1,3,3
181,4.03411023026348,3.8783256198478684,-0.18488295902841229,3.197706960688922,0,1,2,3,0
182,1.7492485673679254,-0.47097105439468256,-0.6433716376270442,4.92152857418576,0,1,0,0,0
183,2.3405026545887644,2.0743406874485775,2.1514146016983986,2.8827503767479215,1,0,0,1,3
184,3.699280043645845,2.082555625354683,3.330007173375518,1.0332334450529885,0,1,0,0,0
185,2.907219574283599,3.672559517765163,3.3311266238368233,1.9254571768097999,1,0,1,2,3
186,2.957014968845601,3.6175537955412858,4.63982744862644,-3.4096971686963764,1,0,2,0,1
187,2.492603736354563,1.2356901476846496,2.5306010358856814,1.5536242974338097,0,1,0,0,0
188,1.7704859249644054,5.7472972200349135,5.141924314937447,3.763981806592901,1,0,0,3,3
189,2.2718738362290383,2.8955030714870427,4.411965648735604,-4.1560800263940365,1,1,3,0,1
190,-5.14849599159073,-5.856722551994579,3.0384367004855677,-24.225637179870134,1,1,3,0,1
191,2.514750696662235,3.556674916724805,4.065967462789719,-2.8150265861229875,1,0,2,0,1
192,-11.677738005677533,-13.284126402321302,2.607591199517839,-54.94821098612073,1,0,0,2,3
193,3.2954573995467515,3.634510269734367,3.9207562063888197,-3.274431391065242,1,1,3,0,1
194,1.719330371070603,1.6521244860321722,3.0473402162789935,-3.8692696854964135,1,1,3,0,1
195,3.1396468682702836,2.4666541126735333,3.2559245307868427,-2.7903768850146697,1,0,2,0,1
196,3.063799099298836,4.050196972705589,2.0244898671954124,1.3662340322015567,1,1,3,1,2
197,1.4823978829693962,3.868802962283989,5.533689952318949,-4.837989179263004,1,1,3,0,1
198,1.636919719976968,4.849276446138616,4.380696468709217,3.923985153244896,1,0,0,3,3
199,1.8671032608890707,3.547103122092826,4.1983201979197435,-3.3776014579000657,1,1,3,0,1
200,2.372731283310774,4.694180366974061,2.748422511828355,2.945925918024512,0,0,0,3,0
201,-5.218134483726052,-5.935940507693099,3.1325390204356562,-24.55331284417658,1,1,3,1,1
202,2.887872109811633,2.6861459521031263,-1.7885837457423948,3.9438282041346384,1,1,3,2,2
203,4.194334554983397,2.6341462370123514,-0.36387947463630343,2.3079458424673787,1,1,3,1,2
204,3.734624212863048,4.9382261707538415,4.024957258152045,-2.574752677725205,1,1,3,1,1
205,-13.83636457602326,-15.739693413838465,1.7042047678654297,-65.10537225912887,1,1,3,2,2
206,1.1251351604331843,6.483406709273806,0.5358292195084225,5.8644427461670565,1,0,2,3,3
207,3.8647767366497963,2.368114859688128,4.130954486770841,-3.9656992798411426,1,1,2,0,1
208,3.3015957788150203,0.790453431671787,1.7083064733680524,2.2098957319167627,0,1,0,0,0
209,-4.163059746477222,-4.73572980193012,-2.054089978758003,-19.588783819780907,0,1,2,3,0
210,-6.013573535705508,-6.840800070966425,0.21052563280101141,-28.296156949217888,0,1,0,1,0
211,4.944233934767254,5.785751509167325,1.5573511049501798,2.1720634868009063,0,1,2,3,0
212,2.889328308845609,4.774803584468016,2.9686678739759684,-1.3150823379258727,1,0,3,2,1
213,5.531526024757193,1.7789381385480323,-2.9375416942549957,4.278086680911247,1,1,3,2,2
214,4.208852405940966,1.3540568237369113,-3.5159506045416005,2.709194132083943,0,1,3,2,2
215,4.442693384617864,1.6138985449530447,0.35544122811271284,3.858173768081801,1,0,1,1,3
216,2.755268159000406,3.3550208721397876,-1.1210098308659366,4.905030992835535,0,1,2,3,0
217,2.1848709849931955,3.632746047415678,4.870732000213297,-4.362591175898121,1,1,3,0,1
218,4.564350115077813,1.6614761138871965,4.294174489579572,-0.32558191424332783,1,0,0,0,3
219,3.138158883658541,3.3722406300707295,3.125133052734918,0.8383687167782066,0,1,1,1,0
220,3.333709239293057,3.559131460986915,1.1084542825929238,1.9839134131817087,1,0,2,3,3
221,4.985477721265746,2.680124886710918,-1.7881247735639623,4.843759825892379,1,1,3,2,2
222,3.6108117914649585,3.7289042857472943,-0.838082220818386,2.8782053609640075,1,1,3,3,2
223,0.6704776497509473,5.918457309470982,4.948180252873752,3.6734465903956597,1,0,0,3,3
224,2.875648049326042,2.859754883450622,3.5892312437865956,-2.9215653667701256,1,1,3,0,1
225,5.875947417144491,6.9168339927851825,0.8537640516711527,2.6496434503687545,0,1,2,3,0
226,2.803359366968347,1.8234481713851864,-0.964879694303317,4.532778787768668,1,0,1,3,3
227,3.5451197000789554,1.5079792955092244,-1.1884910517060059,2.365913330990355,1,1,2,1,2
228,2.872289963853459,4.665977771235988,4.307929521829887,3.225509106954486,1,0,1,2,3
229,3.6114986566045397,3.0008084542952997,0.6267056240835708,2.7568171383729405,1,0,2,3,3
230,3.1684276717594146,5.012312332728147,5.297610444255517,2.840332273562594,1,0,0,2,3
231,2.3730098968803897,4.9719175563629,5.3527120767055045,2.6201840820254043,1,0,0,2,3
232,2.6443000438167017,3.1023013707835996,7.63159762665971,0.8152225085949971,1,0,0,0,3
233,2.240506399591788,0.8282370226697737,1.4796275623848927,2.4641652112420136,0,1,0,0,0
234,2.974895319489849,2.21414895353765,1.73483205167974,1.6822069725838085,1,0,1,2,3
235,2.7325133923440044,3.7541645103155283,5.540531149513251,1.6993638078542899,1,0,0,1,3
236,2.174344421865504,3.507445777811357,2.599711282773234,3.35943462746187,1,0,1,2,3
237,0.5395684597033354,1.5974753482062143,2.626407353069563,-2.497184952533037,1,1,3,0,1
238,2.3728791327892647,1.657816914994686,-0.2634588360569045,3.815643710785287,1,1,2,1,2
239,3.1100862570576897,4.894618178237833,3.785328889652229,-1.8787881380774454,1,1,3,1,0
240,2.4289776896914184,3.368718296688275,2.6803215500745394,2.5487470355820676,0,1,0,2,0
241,1.564362911359033,3.087246606310054,1.4275134364376634,3.272203474216826,1,1,2,1,2
242,-12.349524471415343,-14.04832374275581,4.300544061303195,-58.109222514126806,1,1,2,0,1
243,1.4535676904496821,3.72127333046281,-0.9983815077000068,5.713178831513805,0,0,2,3,3
244,2.9415134140019283,3.6811030798460607,2.498513643114399,0.8585910450796583,1,0,1,3,3
245,3.626993286313641,2.688642492740853,-1.1098052508090077,4.449709504254385,0,1,1,3,0
246,2.746903641996586,2.738859335361666,-1.7139414785388216,4.612495598787539,1,0,2,3,3
247,3.85582906784288,4.2301074293514045,3.8355094555539155,-3.6121601237310963,0,0,2,1,1
248,3.8083719924768804,3.7298010673334248,-1.2808147755216082,3.5431876243875635,1,1,3,3,2
249,1.7401960139735508,2.385127070806466,2.518536838701425,-3.2435301834547396,1,1,3,0,1
250,4.329439312617756,3.0308957316150504,-0.4202740725798628,1.697983433544126,1,1,3,2,2
251,2.7248597333201148,5.058681262060329,5.394327330665355,-0.787253630499519,0,1,1,1,0
252,2.280581342360892,1.6027548788113655,0.014664159344005124,3.1143036534191277,1,1,2,1,2
253,4.617077258911149,0.8596453158164676,1.13851573993617,1.5220911641695298,1,0,1,0,3
254,3.142912508489207,2.705178366005326,3.197908527838114,3.2308083035360813,1,0,0,1,3
255,5.062690457999871,3.4781314455466865,-0.49425578963552913,5.655674915560694,1,1,2,2,2
256,3.5465399751570335,2.7559126549727724,-1.0033567398816634,2.4402550807853585,1,1,3,2,2
257,1.805301756748805,4.178174904053908,4.711689463418103,-3.564761459675158,1,1,3,0,1
258,0.7799167766756834,5.551333344204679,3.759157070327856,2.9857607301239235,1,0,1,3,3
259,1.6261959586144195,3.3478102580711515,1.3037570757179031,2.7477448860623457,0,1,2,2,0
260,3.991040749165639,2.7022608482344332,3.7952286461346607,-3.697969916044047,1,1,3,0,1
261,2.648387030873194,3.24455116015228,0.23450863048507367,1.0398948748598424,1,0,2,3,3
262,1.587391148613859,6.472831043133139,2.8782039247189015,5.792252811223943,1,0,1,3,3
263,2.035685470777326,4.484921176139106,3.997510625253422,-2.2260417147583293,1,1,3,1,1
264,3.6399220789562228,3.989059946767876,3.31076001383027,-2.6531871429104608,1,1,3,0,1
265,4.506146224682039,2.957545464312647,3.38459028817888,0.32412572000308915,0,1,1,0,0
266,4.197231186390862,3.4427383971074725,4.384989478932679,-4.480775590540901,1,1,3,0,1
267,4.86451744325971,4.264026028760775,1.6516755673313233,3.2240145714096733,1,1,2,1,2
268,0.5233668204659256,-0.276223286562852,0.5811347831031487,4.44398655061237,0,0,0,0,0
269,3.247354760611945,3.1416961996979746,2.4689786043177677,1.2872359287513246,0,1,1,1,0
270,3.543764090645968,1.095470350004095,-0.15309679626329883,4.466292722716027,1,0,1,1,3
271,1.6858347352128502,4.655187735837397,3.7768281379674145,-2.1021987154570243,1,1,3,1,1
272,-1.99375648487797,-2.268017414647428,2.5016523579503556,-9.381384642535906,1,0,1,3,3
273,0.8808174315102679,1.0632031801004052,4.1333656344833996,-5.047357326318653,1,1,3,0,1
274,3.441626052712797,-1.358382850417076,-2.9863732251926813,2.886970238955605,0,0,1,1,3
275,-0.07303693786632959,-0.022655340072808894,-3.4972392870114812,1.850125220769726,0,0,2,2,2
276,-10.248314618691115,-11.65807168642257,2.8513544177426775,-48.222228795182886,1,0,1,1,3
277,0.6995511982201266,2.905318619454,0.05619594241797765,2.508149700910625,0,0,2,3,0
278,3.6914893876679966,3.4072805598735263,0.4452719999956433,2.254090592978206,1,0,3,2,2
279,4.2468851318439285,2.895122096427772,1.8639924330106463,2.1305503782534068,1,0,1,2,3
280,4.580282326896345,5.035199597316669,0.46227357040977723,3.031124963899144,1,1,3,2,2
281,4.404503082489291,2.0442261127606765,2.045845262539834,4.751593452263783,1,0,0,1,3
282,2.3199220145105772,1.8388082243819035,-1.4234861509376167,6.28254136834358,0,0,0,3,0
283,1.6586453942229138,2.991070936983734,-0.9710016025536385,2.9079920560847574,1,1,3,2,2
284,2.7422096017317754,2.9735105081735926,4.863987659619194,-4.8186906735673185,1,1,2,0,1
285,4.858048247824848,3.2401976124177225,2.0711197054007466,-2.2132113419846258,1,0,3,1,1
286,3.871121975818743,3.3991545240034693,4.6281772327582535,1.1971591699802728,1,0,0,1,3
287,5.437339284949576,-0.017035417159913635,-0.009255254293776107,2.7841775827370605,1,0,1,0,3
288,3.615380090620942,1.4804367478303113,-1.9218305386530645,3.140795444847696,0,1,3,1,2
289,2.7500399690666764,2.886885667782851,2.5750033456084793,-2.4787404314682355,1,1,3,0,1
290,2.4581885064871267,2.5644694527964047,2.2043740792380335,2.0560944223837248,0,1,1,1,0
291,2.1878209527111188,3.4567845856376467,5.08436301319407,3.175109349792126,1,0,0,1,3
292,3.3608525184014244,2.2391411649038044,3.494222177535755,-3.818262837231041,1,1,3,0,1
293,2.7824115799583535,4.50757524441363,2.1259813430596814,-1.1401374272150318,1,1,3,2,1
294,0.3604308325328698,3.7358314024600054,2.00963228491197,1.4463315712583058,1,1,3,1,2
295,3.7793621764141827,2.8475078626902155,0.5436611753782374,2.839139779112925,1,0,2,3,3
296,4.581965998815753,2.133411613757702,-3.249470339994122,3.776185897110761,1,1,3,3,2
